"Data","Australian dollar ","Czech koruna ","Danish krone ","Hong Kong dollar ","Japanese yen ","Korean won ","Malaysian ringgit ","Mexican peso ","Philippine peso ","Polish zloty ","Singapore dollar ","US dollar "
1999-08-08,1.6453,36.418,7.443,8.3222,123.2863,1286.0113,4.0739,10.1694,41.918,4.2371,1.7868,1.072
1999-08-09,1.6449,36.432,7.4426,8.3096,123.37,1282.94,4.0677,10.1447,41.935,4.2334,1.7839,1.0705
1999-08-10,1.6476,36.372,7.4427,8.3392,123.25,1288.08,4.0822,10.2188,41.735,4.238,1.7878,1.0737
1999-08-11,1.6453,36.428,7.4392,8.2797,122.92,1281.82,4.0541,10.05,41.874,4.2042,1.7833,1.0668
1999-08-12,1.639,36.412,7.4355,8.2591,123.25,1282.06,4.0431,9.9475,41.787,4.174,1.7832,1.0638
1999-08-13,1.6383,36.345,7.4361,8.2845,122.41,1287.91,4.0556,10.0415,41.943,4.1931,1.7861,1.0667
1999-08-14,1.6318,36.308,7.4359,8.2504,122.0365,1280.7041,4.0386,9.974,41.823,4.1859,1.778,1.0625
1999-08-15,1.6258,36.2683,7.4357,8.2217,121.6311,1275.412,4.0244,9.9263,41.737,4.1805,1.7711,1.059
1999-08-16,1.6184,36.232,7.4355,8.1919,121.28,1269.29,4.0096,9.8762,41.626,4.1752,1.7626,1.0553
1999-08-17,1.6242,36.148,7.4363,8.1718,120.34,1268.91,3.9997,9.8435,41.708,4.1675,1.7702,1.0527
1999-08-18,1.6351,36.224,7.4364,8.1685,118.9,1265.21,3.9982,9.7766,41.718,4.1617,1.7634,1.0517
1999-08-19,1.655,36.33,7.4362,8.1659,117.02,1261.05,3.9967,9.8549,41.597,4.1686,1.7622,1.0517
1999-08-20,1.6763,36.388,7.4367,8.1659,119.16,1261.05,3.9967,9.8549,41.597,4.2298,1.7622,1.0667
1999-08-21,1.67,36.3947,7.4362,8.1872,118.6393,1263.5812,4.007,9.8665,41.7108,4.218,1.7689,1.0633
1999-08-22,1.6663,36.4078,7.4357,8.2064,118.3175,1265.6083,4.0161,9.8777,41.8069,4.2116,1.7749,1.0615
1999-08-23,1.6639,36.441,7.4353,8.2354,118.03,1270.01,4.0302,9.907,41.945,4.2068,1.7823,1.0606
1999-08-24,1.6463,36.269,7.4333,8.1647,117.42,1260.23,3.9959,9.8167,41.789,4.1811,1.7766,1.0512
1999-08-25,1.6512,36.36,7.4333,8.0998,115.7,1243.03,3.9644,9.6887,41.522,4.15,1.7642,1.0433
1999-08-26,1.6539,36.517,7.4335,8.112,116.38,1243.6,3.9696,9.7632,41.555,4.1638,1.767,1.0452
1999-08-27,1.6488,36.593,7.4335,8.1147,116.68,1235.83,3.9714,9.7822,41.543,4.1652,1.7636,1.045
1999-08-28,1.6498,36.5874,7.4335,8.1185,116.446,1238.0236,3.9732,9.7995,41.5677,4.17,1.7645,1.0456
1999-08-29,1.6503,36.5922,7.4335,8.1221,116.2591,1238.7791,3.975,9.8177,41.5875,4.1746,1.7651,1.0461
1999-08-30,1.6501,36.599,7.4335,8.1165,116.1,1237.85,3.9722,9.8206,41.551,4.177,1.764,1.0454
1999-08-31,1.6564,36.573,7.4344,8.2109,115.53,1247.5,4.0184,9.9453,41.95,4.2084,1.7787,1.0573
1999-09-01,1.6649,36.683,7.4345,8.2404,116,1257.2,4.0324,9.9196,42.128,4.2143,1.7863,1.0613
1999-09-02,1.6558,36.732,7.4348,8.2793,116.16,1268.84,4.0518,10.001,42.442,4.296,1.7961,1.0662
1999-09-03,1.6556,36.697,7.4396,8.2932,117.32,1272.17,4.059,10.0072,42.464,4.3053,1.8025,1.0682
1999-09-04,1.6517,36.6447,7.4387,8.268,116.9369,1268.3373,4.0463,9.9676,42.3278,4.3043,1.7973,1.0649
1999-09-05,1.648,36.5955,7.4382,8.2469,116.6789,1265.844,4.0358,9.9363,42.2188,4.3045,1.7934,1.0622
1999-09-06,1.6446,36.539,7.4378,8.2251,116.3,1263.04,4.0248,9.9031,42.086,4.3017,1.7889,1.0594
1999-09-07,1.6392,36.527,7.4363,8.206,117.44,1261.17,4.0155,9.8696,42.057,4.3407,1.7893,1.0565
1999-09-08,1.635,36.717,7.4366,8.241,117.49,1267.9,4.0326,9.9382,42.607,4.35,1.7982,1.0613
1999-09-09,1.6282,36.61,7.4362,8.225,115.36,1260.86,4.0246,9.91,42.603,4.2935,1.7885,1.0592
1999-09-10,1.6144,36.513,7.4345,8.1698,115,1254.57,3.9978,9.8388,42.03,4.219,1.7796,1.052
1999-09-11,1.6027,36.5252,7.4343,8.1264,113.2693,1247.4515,3.9767,9.7813,41.824,4.2237,1.7676,1.0464
1999-09-12,1.5909,36.5251,7.4339,8.0822,111.6446,1240.4954,3.9552,9.723,41.5793,4.2224,1.756,1.0407
1999-09-13,1.5771,36.553,7.4336,8.0317,109.85,1231.4,3.9306,9.6526,41.271,4.2147,1.7422,1.0342
1999-09-14,1.5826,36.3,7.4337,8.0461,110.25,1236.44,3.9374,9.6617,41.446,4.294,1.7498,1.0362
1999-09-15,1.5985,36.387,7.4322,8.0536,107.94,1236.07,3.9422,9.6781,41.393,4.3058,1.7501,1.0369
1999-09-16,1.6028,36.33,7.4324,8.0533,108.08,1243.21,3.9416,9.6827,41.905,4.2995,1.7561,1.0372
1999-09-17,1.6013,36.412,7.4323,8.0706,110.66,1250.34,3.9512,9.717,41.748,4.2812,1.7601,1.0397
1999-09-18,1.6064,36.3851,7.4322,8.0727,110.9051,1249.2246,3.9511,9.7105,41.7959,4.2748,1.7624,1.0398
1999-09-19,1.611,36.369,7.4322,8.0761,111.331,1249.392,3.9518,9.7095,41.8268,4.2675,1.7648,1.0402
1999-09-20,1.6168,36.356,7.4321,8.0802,112.08,1249.12,3.9528,9.7122,41.868,4.2593,1.7675,1.0406
1999-09-21,1.6083,36.318,7.432,8.0684,108.72,1249.1,3.9473,9.6713,41.737,4.26,1.7649,1.0388
1999-09-22,1.6131,36.299,7.4315,8.1632,109.48,1269.02,3.9944,9.7801,42.362,4.2998,1.7936,1.0509
1999-09-23,1.6124,35.995,7.4314,8.1035,108.45,1260.37,3.9648,9.6891,42.673,4.2817,1.7894,1.043
1999-09-24,1.6101,35.95,7.431,8.1338,109.4,1269.61,3.979,9.78,42.827,4.2837,1.79,1.0476
1999-09-25,1.6045,35.9226,7.4311,8.1193,109.496,1266.6528,3.9721,9.7524,42.7031,4.2798,1.7856,1.0455
1999-09-26,1.5992,35.8901,7.4311,8.1085,109.6516,1265.2842,3.967,9.7391,42.6211,4.2762,1.7817,1.0439
1999-09-27,1.5917,35.873,7.431,8.0904,109.67,1260.86,3.9582,9.7078,42.445,4.2682,1.7747,1.0414
1999-09-28,1.6074,35.713,7.4325,8.1454,111.31,1276.67,3.9847,9.7961,42.993,4.3187,1.7991,1.0483
1999-09-29,1.6093,35.608,7.433,8.2045,112.85,1285.93,4.0136,9.8818,43.199,4.3422,1.8051,1.0563
1999-09-30,1.6395,35.775,7.4332,8.2833,112.67,1297.46,4.0529,9.9917,43.681,4.3687,1.8132,1.0665
1999-10-01,1.6307,35.57,7.4335,8.3318,113.25,1303.87,4.0765,10.0508,43.876,4.3758,1.8162,1.0728
1999-10-02,1.6288,35.673,7.4335,8.3272,113.3528,1302.2009,4.0742,10.0484,43.8065,4.3777,1.8151,1.0719
1999-10-03,1.6266,35.745,7.4336,8.3282,113.492,1301.9383,4.0746,10.0563,43.7784,4.3801,1.8145,1.0718
1999-10-04,1.6259,35.723,7.4337,8.3318,113.6,1303.87,4.0765,10.0508,43.876,4.3847,1.8162,1.0719
1999-10-05,1.6053,36.657,7.4325,8.302,113.98,1289.39,4.0611,10.158,42.908,4.3592,1.7917,1.0686
1999-10-06,1.6249,36.333,7.433,8.3413,115.58,1292.38,4.0807,10.0942,43.062,4.3728,1.8041,1.0737
1999-10-07,1.6238,36.387,7.433,8.3324,115.48,1288.97,4.075,10.1264,43.35,4.372,1.7994,1.0729
1999-10-08,1.6212,36.65,7.4332,8.2774,114.55,1282.33,4.0489,10.0898,43.238,4.3632,1.7931,1.0657
1999-10-09,1.623,36.6328,7.4329,8.2743,114.2221,1282.3016,4.0473,10.0859,43.0492,4.3564,1.7896,1.0654
1999-10-10,1.6244,36.6447,7.4326,8.2665,113.8496,1281.3202,4.0435,10.0783,42.878,4.3495,1.7859,1.0646
1999-10-11,1.6256,36.653,7.4323,8.2559,113.42,1279.49,4.0383,10.0638,42.657,4.341,1.7811,1.0631
1999-10-12,1.6281,36.657,7.4323,8.2644,113.45,1280.7,4.0421,10.0737,42.697,4.3512,1.7828,1.0668
1999-10-13,1.6395,37.01,7.4324,8.375,116.24,1298.93,4.096,10.2451,43.601,4.3837,1.8186,1.0778
1999-10-14,1.6528,36.973,7.433,8.3599,114.95,1299.99,4.0887,10.3102,43.361,4.387,1.8074,1.0758
1999-10-15,1.6769,37.027,7.4335,8.4405,115.15,1309.9,4.1278,10.5322,43.831,4.4203,1.8182,1.0869
1999-10-16,1.6784,36.9965,7.4336,8.4344,114.8305,1307.766,4.1256,10.5056,43.8452,4.4263,1.8175,1.086
1999-10-17,1.6821,36.975,7.4337,8.4361,114.5471,1307.3805,4.1272,10.513,43.9116,4.4343,1.8179,1.0861
1999-10-18,1.6877,36.96,7.4339,8.4416,114.23,1307.72,4.1311,10.5243,44.028,4.4418,1.8193,1.0868
1999-10-19,1.6726,36.893,7.4336,8.4089,114.3,1303.57,4.1118,10.5284,43.769,4.4578,1.8096,1.0818
1999-10-20,1.6623,36.78,7.4333,8.3738,114.44,1297.73,4.0965,10.3883,43.595,4.4335,1.8065,1.0777
1999-10-21,1.6631,36.753,7.434,8.3739,114.52,1300.8,4.0944,10.4189,43.55,4.4491,1.8019,1.0797
1999-10-22,1.6522,36.763,7.4349,8.3593,113.65,1296.79,4.0875,10.3434,43.188,4.4242,1.7907,1.0758
1999-10-23,1.6489,36.7177,7.4347,8.339,113.3157,1293.2875,4.0776,10.3276,43.0924,4.4189,1.7854,1.0733
1999-10-24,1.645,36.6781,7.4346,8.3195,112.9425,1289.849,4.068,10.3047,42.9657,4.4124,1.7796,1.0706
1999-10-25,1.6419,36.62,7.4346,8.3019,112.66,1287.25,4.0594,10.2829,42.859,4.4046,1.7733,1.0683
1999-10-26,1.6281,36.753,7.4338,8.2658,111.33,1279.99,4.0421,10.2605,42.602,4.4113,1.7724,1.0633
1999-10-27,1.6327,36.607,7.4334,8.2077,109.75,1267.62,4.0142,10.1897,42.36,4.4318,1.762,1.0552
1999-10-28,1.6373,36.636,7.4337,8.1828,109.79,1263.2,4.0018,10.1691,42.308,4.449,1.7561,1.0534
1999-10-29,1.6361,36.612,7.4337,8.1262,109.59,1254.44,3.9741,10.0768,41.989,4.415,1.7408,1.0453
1999-10-30,1.6422,36.6368,7.4337,8.1571,109.8159,1257.8605,3.9896,10.1086,42.1382,4.4217,1.7456,1.0497
1999-10-31,1.6477,36.6564,7.4338,8.1796,110.0061,1259.4265,4.0008,10.1233,42.2274,4.4256,1.7483,1.053
1999-11-01,1.6554,36.679,7.4338,8.2083,110.23,1262.7,4.0153,10.1475,42.372,4.4278,1.7514,1.0572
1999-11-02,1.6393,36.668,7.4339,8.172,110.12,1254.86,3.9971,10.1124,42.074,4.4531,1.7514,1.0507
1999-11-03,1.6284,36.73,7.4338,8.152,109.17,1249.48,3.9866,10.0487,42.069,4.4451,1.751,1.0491
1999-11-04,1.6499,36.738,7.435,8.165,110,1243.62,3.9914,9.9784,42.151,4.5182,1.7502,1.0504
1999-11-05,1.6359,36.606,7.4353,8.0865,109.79,1234.15,3.9543,9.8597,41.728,4.5123,1.7354,1.0408
1999-11-06,1.6337,36.5917,7.4352,8.0927,109.9646,1234.4949,3.9572,9.8734,41.7772,4.4723,1.7375,1.0414
1999-11-07,1.6306,36.5658,7.4351,8.0914,110.1127,1233.3724,3.9565,9.8683,41.7705,4.4355,1.7379,1.041
1999-11-08,1.6262,36.55,7.435,8.0886,110.36,1231.63,3.9549,9.8767,41.734,4.3938,1.7381,1.0405
1999-11-09,1.6372,36.432,7.4346,8.1041,109.37,1235.78,3.9629,9.781,41.949,4.4113,1.741,1.0424
1999-11-10,1.6249,36.443,7.4347,8.0845,109.33,1227.1,3.9534,9.7861,41.89,4.4598,1.7405,1.0402
1999-11-11,1.6205,36.423,7.4362,8.0911,109.3,1221.27,3.9556,9.7759,42.002,4.4852,1.7436,1.0406
1999-11-12,1.6021,36.35,7.4358,8.0117,108.22,1205.92,3.9174,9.6802,41.494,4.4643,1.7186,1.0308
1999-11-13,1.6025,36.3462,7.4362,8.0163,108.2446,1211.5037,3.9196,9.6829,41.5068,4.4544,1.7197,1.0313
1999-11-14,1.6013,36.3352,7.4365,8.0133,108.1821,1213.9968,3.918,9.6728,41.459,4.444,1.7185,1.0309
1999-11-15,1.5989,36.32,7.4369,8.0065,107.99,1216.61,3.9146,9.6525,41.361,4.435,1.7157,1.0301
1999-11-16,1.6076,36.34,7.4371,8.0364,109.42,1218,3.929,9.7037,41.617,4.404,1.7274,1.0336
1999-11-17,1.62,36.39,7.4392,8.0924,109.58,1224.51,3.9574,9.7478,42.021,4.4143,1.7373,1.0408
1999-11-18,1.623,36.278,7.4386,8.0597,109.63,1217.02,3.9431,9.6799,41.869,4.3655,1.7319,1.038
1999-11-19,1.608,36.333,7.4377,8.0091,109.1,1210.33,3.9155,9.626,41.732,4.3448,1.7205,1.0279
1999-11-20,1.6115,36.2869,7.4378,8.013,108.8577,1210.3439,3.9177,9.6266,41.8326,4.3417,1.7218,1.0297
1999-11-21,1.6134,36.2505,7.4377,8.0118,108.5952,1209.325,3.917,9.619,41.9015,4.3371,1.7219,1.0303
1999-11-22,1.6152,36.21,7.4377,8.0106,108.35,1209.09,3.9163,9.6104,41.997,4.3332,1.7222,1.0311
1999-11-23,1.6194,36.215,7.4383,8.0164,107.98,1206.17,3.9193,9.623,41.921,4.3211,1.7218,1.0315
1999-11-24,1.6147,36.12,7.4377,7.94,106.62,1187.16,3.8823,9.5392,41.684,4.2882,1.7018,1.0215
1999-11-25,1.6082,36.137,7.4379,7.9226,106.25,1180.64,3.8741,9.4763,41.52,4.2955,1.7047,1.0194
1999-11-26,1.5855,36.109,7.4383,7.8555,104.86,1171.46,3.8409,9.4253,41.34,4.2973,1.6903,1.0101
1999-11-27,1.5857,36.0887,7.438,7.8587,104.2467,1172.3618,3.8428,9.4458,41.3714,4.3099,1.6935,1.01
1999-11-28,1.5839,36.068,7.4378,7.8554,103.5738,1171.6887,3.8414,9.4552,41.3737,4.3216,1.6951,1.009
1999-11-29,1.5808,36.04,7.4374,7.8521,102.82,1170.92,3.8398,9.4553,41.378,4.335,1.6966,1.0077
1999-11-30,1.5918,36.077,7.4393,7.8474,103,1171.31,3.8396,9.5271,41.376,4.3298,1.699,1.0097
1999-12-01,1.5839,36.108,7.4395,7.8525,103.35,1169.58,3.8405,9.5335,41.336,4.2803,1.6984,1.0091
1999-12-02,1.5843,36.07,7.4391,7.8256,103.03,1157.72,3.8266,9.5615,41.136,4.2944,1.6971,1.0057
1999-12-03,1.5872,36.053,7.4387,7.7942,102.57,1153.11,3.8105,9.5763,40.933,4.25,1.6909,1.0015
1999-12-04,1.5938,36.077,7.4386,7.8366,103.3139,1159.2776,3.8312,9.5864,41.1763,4.2591,1.6982,1.0077
1999-12-05,1.6,36.0961,7.4385,7.8717,103.9559,1163.5909,3.8481,9.5974,41.3584,4.2643,1.7041,1.013
1999-12-06,1.6069,36.112,7.4384,7.9058,104.62,1169.65,3.8646,9.5975,41.545,4.2687,1.7099,1.0182
1999-12-07,1.6077,36.17,7.4385,7.9546,105.05,1166.22,3.8886,9.6855,41.731,4.2867,1.7175,1.0239
1999-12-08,1.6061,36.115,7.4383,7.9602,105.32,1151.43,3.8909,9.6861,41.724,4.2799,1.7197,1.0236
1999-12-09,1.5901,35.98,7.4392,7.9027,104.4,1148.48,3.8624,9.5948,41.419,4.2252,1.7066,1.0175
1999-12-10,1.5972,35.893,7.4405,7.885,103.81,1148.91,3.8546,9.5654,41.366,4.1893,1.7018,1.0141
1999-12-11,1.5948,35.9024,7.4407,7.8793,103.8981,1146.2761,3.8516,9.5437,41.3183,4.199,1.7007,1.0136
1999-12-12,1.593,35.9002,7.441,7.8721,103.9264,1144.0044,3.8479,9.5199,41.266,4.205,1.6991,1.0128
1999-12-13,1.5924,35.901,7.4412,7.8709,103.95,1141.99,3.8472,9.5014,41.256,4.2105,1.6988,1.0128
1999-12-14,1.5795,35.877,7.4421,7.8023,104.06,1137.53,3.8135,9.4384,40.895,4.2237,1.6852,1.0038
1999-12-15,1.5779,35.843,7.4414,7.7914,103.7,1136.66,3.808,9.4198,40.786,4.2275,1.6806,1.0021
1999-12-16,1.5864,35.83,7.4418,7.8881,104.47,1147.24,3.8563,9.4986,41.201,4.2443,1.6985,1.0146
1999-12-17,1.5723,35.961,7.4412,7.9128,104.68,1150.58,3.8686,9.4984,41.41,4.2352,1.705,1.0128
1999-12-18,1.5727,35.9773,7.4412,7.8854,104.3523,1147.9168,3.8549,9.4686,41.2111,4.2221,1.6975,1.0117
1999-12-19,1.5719,36.0049,7.4411,7.8637,104.0741,1146.3427,3.8442,9.4447,41.0711,4.2095,1.6915,1.0106
1999-12-20,1.5713,36.025,7.4411,7.839,103.84,1144.48,3.8318,9.418,40.909,4.1976,1.685,1.0096
1999-12-21,1.5685,36.112,7.4394,7.8476,103.07,1145.25,3.8369,9.4124,40.943,4.1762,1.6844,1.0084
1999-12-22,1.5612,36.197,7.4397,7.826,102.48,1139.65,3.8274,9.3821,40.691,4.152,1.6777,1.0074
1999-12-23,1.5676,36.18,7.4402,7.8418,102.52,1141.13,3.8357,9.4097,40.578,4.1572,1.6862,1.0089
1999-12-24,1.5781,36.145,7.4399,7.8788,104.29,1147.78,3.8527,9.5226,40.63,4.1677,1.6939,1.0142
1999-12-25,1.576,36.1426,7.4401,7.8734,103.9865,1147.626,3.8501,9.5169,40.6712,4.1702,1.6921,1.0134
1999-12-26,1.575,36.1369,7.4403,7.8719,103.8477,1148.3983,3.8493,9.5269,40.7105,4.1732,1.6913,1.0132
1999-12-27,1.5749,36.13,7.4405,7.8713,103.75,1148.23,3.8491,9.5263,40.77,4.1768,1.6911,1.0134
1999-12-28,1.5667,36.137,7.4408,7.8646,103.13,1156.18,3.8447,9.6268,40.673,4.1737,1.6859,1.0089
1999-12-29,1.5532,36.107,7.4425,7.8348,103.02,1151.31,3.831,9.5044,40.679,4.1772,1.6781,1.0072
1999-12-30,1.5422,36.103,7.4433,7.8033,102.73,1137.28,3.8148,9.532,40.407,4.1587,1.6718,1.0046
1999-12-31,1.542,36.0995,7.4425,7.8256,102.8276,1140.6037,3.8255,9.5584,40.4638,4.1674,1.6745,1.0065
2000-01-01,1.5407,36.0957,7.4419,7.8426,102.893,1141.4469,3.8334,9.5823,40.4803,4.1742,1.6763,1.008
2000-01-02,1.5394,36.0919,7.4413,7.8596,102.9584,1142.2901,3.8414,9.6062,40.4968,4.1809,1.678,1.0095
2000-01-03,1.5346,36.063,7.4404,7.8624,102.75,1140.02,3.8422,9.6105,40.424,4.1835,1.6769,1.009
2000-01-04,1.5677,36.27,7.4429,8.0201,105.88,1157.32,3.9188,9.7453,40.992,4.2423,1.7047,1.0305
2000-01-05,1.5773,36.337,7.4444,8.0629,107.34,1176.08,3.9393,9.8969,41.637,4.2627,1.7159,1.0368
2000-01-06,1.5828,36.243,7.4441,8.0843,108.72,1191.9,3.9498,9.9751,42.148,4.2593,1.7291,1.0388
2000-01-07,1.5738,36.027,7.4436,8.003,108.09,1169.52,3.91,9.8368,41.493,4.1897,1.7096,1.0284
2000-01-08,1.5694,36.0299,7.444,7.99,107.8806,1168.394,3.9036,9.7863,41.4812,4.1825,1.7072,1.0273
2000-01-09,1.5647,36.0094,7.4444,7.9713,107.6501,1164.8638,3.8944,9.7278,41.4031,4.1709,1.7035,1.0253
2000-01-10,1.5587,35.988,7.4448,7.9471,107.26,1157.84,3.8824,9.6449,41.226,4.1567,1.6975,1.0229
2000-01-11,1.5664,35.969,7.4444,7.9784,108.85,1175.51,3.8979,9.7292,41.851,4.1768,1.7135,1.0256
2000-01-12,1.5653,35.988,7.4453,8.0128,109.1,1178.5,3.9146,9.789,41.876,4.1837,1.7185,1.0308
2000-01-13,1.545,36.149,7.445,7.9976,108.89,1167.01,3.9072,9.7988,41.745,4.1752,1.7139,1.0276
2000-01-14,1.5332,36.058,7.4449,7.9547,108.05,1149.97,3.8861,9.6845,41.52,4.1665,1.713,1.0225
2000-01-15,1.53,36.0381,7.4442,7.9257,107.3488,1146.1192,3.872,9.6375,41.3534,4.1547,1.7056,1.0183
2000-01-16,1.5259,36.0132,7.4436,7.8957,106.6406,1140.3774,3.8573,9.5834,41.1812,4.1432,1.6989,1.0141
2000-01-17,1.5212,35.984,7.4428,7.8637,105.81,1132.77,3.8417,9.5181,40.994,4.1313,1.6918,1.0094
2000-01-18,1.5222,35.978,7.4439,7.8494,106.42,1136.59,3.8344,9.5305,40.867,4.1217,1.6875,1.0093
2000-01-19,1.5222,36.112,7.444,7.8633,106.99,1144.85,3.8411,9.5238,41.14,4.1455,1.6946,1.0105
2000-01-20,1.5182,36.088,7.4451,7.8493,106.44,1135.74,3.8346,9.4856,41.015,4.123,1.6893,1.0089
2000-01-21,1.5215,36.033,7.4455,7.8552,105.53,1138.33,3.8377,9.5153,41.053,4.1252,1.6913,1.0097
2000-01-22,1.524,35.9815,7.4455,7.839,105.5922,1134.8293,3.8295,9.5031,40.9071,4.1207,1.6903,1.0072
2000-01-23,1.5265,35.9302,7.4455,7.8249,105.5744,1132.067,3.8224,9.4958,40.7844,4.1166,1.6895,1.005
2000-01-24,1.5295,35.875,7.4457,7.8113,105.54,1128.86,3.8156,9.4788,40.656,4.1097,1.6889,1.0027
2000-01-25,1.5275,35.86,7.4439,7.7894,105.69,1128.41,3.8048,9.5369,40.551,4.1423,1.6851,1.0008
2000-01-26,1.5282,35.785,7.4431,7.798,106.04,1130.09,3.8088,9.5319,40.644,4.1398,1.6954,1.0019
2000-01-27,1.5289,35.762,7.4432,7.7513,105.43,1120.9,3.786,9.4649,40.251,4.1169,1.6808,0.9976
2000-01-28,1.5178,35.75,7.4425,7.6607,103.74,1102.87,3.7417,9.3955,39.829,4.0991,1.6828,0.9848
2000-01-29,1.5267,35.7673,7.4425,7.6508,104.1422,1103.6322,3.7369,9.4056,39.8237,4.1053,1.6758,0.9834
2000-01-30,1.5337,35.7811,7.4425,7.6334,104.3736,1101.6728,3.7283,9.404,39.7626,4.1096,1.6695,0.981
2000-01-31,1.543,35.79,7.4424,7.6206,104.62,1100.25,3.722,9.4174,39.739,4.1153,1.6641,0.9791
2000-02-01,1.5277,35.85,7.4432,7.5531,104.62,1093.55,3.6889,9.3144,39.374,4.0993,1.6488,0.971
2000-02-02,1.5273,35.837,7.4428,7.5634,105.51,1099.19,3.6942,9.3341,39.518,4.1318,1.6514,0.9717
2000-02-03,1.5382,35.778,7.443,7.584,105.78,1101.41,3.7014,9.2402,39.595,4.0805,1.6517,0.9748
2000-02-04,1.557,35.747,7.4432,7.6623,105.99,1112.39,3.7424,9.3512,39.985,4.1038,1.6639,0.9835
2000-02-05,1.5463,35.735,7.4432,7.6411,106.0428,1109.0278,3.7318,9.3034,39.8601,4.0998,1.6607,0.981
2000-02-06,1.5385,35.7204,7.4432,7.6292,106.1099,1107.7302,3.726,9.2752,39.8003,4.0975,1.6591,0.9796
2000-02-07,1.5261,35.707,7.4432,7.606,106.02,1104.08,3.7146,9.2276,39.667,4.0948,1.6547,0.9767
2000-02-08,1.5634,35.687,7.4433,7.7062,107.91,1118.22,3.7636,9.3256,40.131,4.096,1.6786,0.9903
2000-02-09,1.562,35.632,7.4436,7.7171,108.16,1114.35,3.7691,9.3135,40.17,4.1072,1.6777,0.9934
2000-02-10,1.5587,35.688,7.4448,7.6782,107.11,1105.66,3.7497,9.3021,39.865,4.0983,1.6686,0.9868
2000-02-11,1.5526,35.63,7.4448,7.6271,107.42,1092.93,3.7246,9.2379,39.623,4.0707,1.6627,0.9801
2000-02-12,1.5567,35.6393,7.445,7.6445,107.2022,1099.9805,3.7333,9.256,39.7045,4.0779,1.6658,0.9826
2000-02-13,1.5597,35.6422,7.4452,7.6553,107.0205,1104.0182,3.7387,9.263,39.7411,4.0826,1.6679,0.9841
2000-02-14,1.5636,35.645,7.4454,7.6736,106.85,1110.03,3.7478,9.2876,39.82,4.0898,1.6717,0.9867
2000-02-15,1.5597,35.642,7.4449,7.6077,106.46,1101.81,3.7151,9.1762,39.522,4.0618,1.6564,0.9778
2000-02-16,1.5531,35.694,7.4453,7.6265,106.97,1103.05,3.7242,9.1704,39.692,4.0577,1.6677,0.9804
2000-02-17,1.5646,35.739,7.4464,7.7237,109.3,1119.88,3.7717,9.3101,40.298,4.0768,1.6923,0.9919
2000-02-18,1.5627,35.776,7.4466,7.6772,109.27,1113.93,3.7493,9.2351,40.117,4.0405,1.6823,0.9857
2000-02-19,1.5668,35.7487,7.4469,7.6834,109.4601,1116.5205,3.7523,9.2559,40.1695,4.0438,1.6845,0.9866
2000-02-20,1.5704,35.7289,7.4471,7.6857,109.6475,1118.2619,3.7534,9.2667,40.2035,4.0443,1.6858,0.987
2000-02-21,1.5717,35.707,7.4474,7.6758,109.73,1117.1,3.7484,9.2544,40.147,4.041,1.6843,0.9857
2000-02-22,1.5976,35.709,7.4476,7.7996,111.11,1137.06,3.8086,9.4162,40.842,4.0885,1.7109,1.0022
2000-02-23,1.6225,35.66,7.4472,7.821,111.88,1141.12,3.8188,9.4717,40.887,4.1133,1.7218,1.0068
2000-02-24,1.6067,35.648,7.447,7.7145,109.55,1133.5,3.7668,9.293,40.543,4.0568,1.7005,0.9898
2000-02-25,1.5834,35.525,7.4475,7.6394,108.79,1115.59,3.7301,9.1996,40.148,4.0637,1.6796,0.9813
2000-02-26,1.581,35.5281,7.4473,7.597,107.6599,1109.6667,3.7095,9.1571,39.9589,4.0539,1.6725,0.9762
2000-02-27,1.5768,35.5182,7.4471,7.5512,106.5521,1102.1531,3.6871,9.1058,39.7436,4.0451,1.664,0.9707
2000-02-28,1.571,35.496,7.4469,7.4942,105.22,1092.47,3.6592,9.0378,39.447,4.0359,1.6524,0.9639
2000-02-29,1.5795,35.585,7.4475,7.559,106.81,1098.59,3.6908,9.0943,39.802,4.0335,1.674,0.9714
2000-03-01,1.597,35.63,7.4474,7.5211,104.65,1090.1,3.6724,9.0571,39.671,4.0148,1.661,0.9667
2000-03-02,1.5952,35.703,7.4479,7.5697,104.38,1089.13,3.6962,9.0768,39.782,4.0007,1.6702,0.9725
2000-03-03,1.5913,35.62,7.4484,7.517,104.17,1081.76,3.6703,8.9969,39.508,3.9845,1.6645,0.9659
2000-03-04,1.5928,35.5974,7.448,7.5158,103.9281,1081.4973,3.6696,8.9984,39.513,3.9779,1.6644,0.9655
2000-03-05,1.5939,35.5699,7.4477,7.5104,103.6874,1080.2442,3.6669,8.9898,39.4862,3.9705,1.6639,0.9645
2000-03-06,1.596,35.537,7.4474,7.5089,103.47,1079.92,3.6661,8.9891,39.459,3.9625,1.6649,0.964
2000-03-07,1.5879,35.558,7.4472,7.4673,103,1073.19,3.6456,8.9412,39.478,3.9625,1.6515,0.9593
2000-03-08,1.5721,35.51,7.4472,7.4258,102.24,1067.62,3.6252,8.8293,39.105,3.9556,1.6356,0.9543
2000-03-09,1.5702,35.57,7.4481,7.4843,102.44,1079.21,3.6543,8.9145,39.38,3.9622,1.6456,0.9616
2000-03-10,1.5658,35.536,7.4489,7.4788,102.27,1075.6,3.6506,8.9221,39.264,3.9433,1.6368,0.9613
